MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita
1.753532852953745e-05,1.105167764466646e-05,1.6209127212177475e-06,1.827210703918188e-05,0.0,1.827210703918188e-05,1.856681844303965e-05,1.5472348702533045e-05,3.094469740506609e-06,5.894228077155446e-07,0.0,4.125959654008812e-06,0.0001243682124279,8.841342115733169e-05,2.0924509673901836e-05,6.748891148342985e-05,9.25393808113405e-05,1.0167543433093145e-05,2.1513932481617376e-05,2.947114038577723e-07,1.9745664058470743e-05,0.0002067400498062,1.4735570192888611e-06,4.56802675979547e-05,2.062979827004406e-06,4.67117575114569e-05,0.0,7.117280403165201e-05,0.0008917967080736,0.0016944432164802,Himachal Pradesh,2010,0.0084658797872183,83.05,0.8305
1.733430444282593e-05,1.0924981791697014e-05,1.6023306627822287e-06,1.80626365622724e-05,0.0,1.80626365622724e-05,1.8353969410050983e-05,1.529497450837582e-05,3.058994901675164e-06,5.826656955571741e-07,0.0,4.078659868900218e-06,0.0001229424617625,8.739985433357611e-05,2.068463219227968e-05,6.671522214129643e-05,9.147851420247631e-05,1.0050983248361252e-05,2.1267297887836853e-05,2.913328477785871e-07,1.951930080116533e-05,0.0002043699927166,1.4566642388929352e-06,4.515659140568099e-05,2.039329934450109e-06,4.6176256372906045e-05,0.0,7.035688273852877e-05,0.000881573197378,0.0016750182083029,Himachal Pradesh,2011,0.0105928623452294,83.78,0.8378
0.0001059739747634,0.0001453075709779,3.2531545741324923e-06,1.6660094637223974e-05,0.0,1.6660094637223974e-05,5.97397476340694e-05,4.968454258675079e-05,1.0055205047318612e-05,2.365930599369085e-06,0.0,1.5871451104100947e-05,0.0001325906940063,0.0001891758675078,6.240141955835963e-05,0.0001267744479495,0.0001056782334384,8.87223974763407e-06,3.854495268138801e-05,1.478706624605678e-06,4.3079652996845424e-05,3.1348580441640375e-05,1.2815457413249211e-06,6.131703470031545e-05,2.8391167192429023e-05,4.929022082018928e-06,0.0,3.519321766561514e-05,0.0008917586750788,0.0019228115141955,Jammu & Kashmir,2001,0.0017782925867507,55.52,0.5552
0.0001035276442886,0.0001419532536571,3.1780579176979304e-06,1.6275508730028795e-05,0.0,1.6275508730028795e-05,5.8360699943180175e-05,4.853761183393203e-05,9.82308810924815e-06,2.3113148492348583e-06,0.0,1.550507044695051e-05,0.0001295299363425,0.0001848088831534,6.096092914856939e-05,0.0001238479540048,0.0001032387299324,8.667430684630719e-06,3.765517108545124e-05,1.4445717807717866e-06,4.208519121315138e-05,3.0624921752361873e-05,1.251962210002215e-06,5.990157650933675e-05,2.77357781908183e-05,4.815239269239289e-06,0.0,3.438080838236852e-05,0.0008711730885907,0.0018784248389302,Jammu & Kashmir,2002,0.0019574910677311,56.842,0.56842
0.0001011917088691,0.0001387503059284,3.106350132725869e-06,1.5908277952444604e-05,0.0,1.5908277952444604e-05,5.704388425551142e-05,4.744243839072237e-05,9.60144586478905e-06,2.259163732891541e-06,0.0,1.515522337481409e-05,0.0001266073008641,0.0001806389668091,5.95854434550144e-05,0.0001210535233541,0.0001009093134024,8.47186399834328e-06,3.680554248169136e-05,1.4119773330572133e-06,4.113560630306681e-05,2.9933919460812923e-05,1.2237136886495848e-06,5.854999341077245e-05,2.7109964794698496e-05,4.706591110190711e-06,0.0,3.360506052676168e-05,0.0008515164636557,0.0018360411920853,Jammu & Kashmir,2003,0.0020891616619914,58.164,0.58164
9.895886073036242e-05,0.0001356887076433,3.037806887536707e-06,1.555725345435465e-05,0.0,1.555725345435465e-05,5.578518102567408e-05,4.6395596100560615e-05,9.389584925113458e-06,2.209314100026696e-06,0.0,1.482081542101242e-05,0.0001238136443556,0.0001766530732479,5.82706593882041e-05,0.0001183824138597,9.868269646785908e-05,8.284927875100109e-06,3.599340887960159e-05,1.380821312516685e-06,4.022792757131942e-05,2.927341182535372e-05,1.196711804181127e-06,5.725805709235854e-05,2.6511769200320352e-05,4.60273770838895e-06,0.0,3.28635472378971e-05,0.0008327273062017,0.0017955279800425,Jammu & Kashmir,2004,0.0025135550625512,59.486,0.5948599999999999
9.682242317253306e-05,0.0001327593039593,2.972223222970782e-06,1.5221385596426127e-05,0.0,1.5221385596426127e-05,5.4580826458190725e-05,4.539395467809922e-05,9.186871780091507e-06,2.1616168894332963e-06,0.0,1.4500846633281695e-05,0.0001211406131786,0.0001728392837842,5.701264545880318e-05,0.0001158266383254,9.65522210613539e-05,8.106063335374861e-06,3.5216341823684114e-05,1.35101055589581e-06,3.93594408617646e-05,2.864142378499117e-05,1.170875815109702e-06,5.602190438447959e-05,2.5939402673199557e-05,4.5033685196527005e-06,0.0,3.215405123032028e-05,0.0008147494325755,0.0017567640595165,Jammu & Kashmir,2005,0.0026948157221601,60.808,0.60808
9.477628388803174e-05,0.0001299537139078,2.909411505400044e-06,1.489971346704871e-05,0.0,1.489971346704871e-05,5.342737491734626e-05,4.443464844610976e-05,8.9927264712365e-06,2.115935640290941e-06,0.0,1.419440158695173e-05,0.0001185805598413,0.0001691866872382,5.580780251267357e-05,0.0001133788847255,9.451179193299535e-05,7.934758651091029e-06,3.447211813973992e-05,1.3224597751818382e-06,3.852766145029756e-05,2.803614723385497e-05,1.1461318051575932e-06,5.483799867754023e-05,2.539122768349129e-05,4.408199250606128e-06,0.0,3.147454264932775e-05,0.0007975314084196,0.0017196385276614,Jammu & Kashmir,2006,0.0029296892219528,62.13,0.6213000000000001
9.281483655954827e-05,0.0001272642503151,2.8491996339210166e-06,1.459135570098945e-05,0.0,1.459135570098945e-05,5.23216660047314e-05,4.351504895443008e-05,8.806617050301324e-06,2.072145188306194e-06,0.0,1.3900640638220718e-05,0.0001161264699279,0.0001656852756816,5.465282934157587e-05,0.00011103244634,9.255581841101e-05,7.770544456148228e-06,3.375869869282174e-05,1.2950907426913711e-06,3.773031030374195e-05,2.745592374505707e-05,1.1224119769991883e-06,5.370309613026886e-05,2.4865742259674328e-05,4.316969142304571e-06,0.0,3.082315967605464e-05,0.0007810260572257,0.001684049662413,Jammu & Kashmir,2007,0.0032031047642071,63.452,0.63452
9.093292956292982e-05,0.0001246838494658,2.791429465652729e-06,1.4295502415009431e-05,0.0,1.4295502415009431e-05,5.126079564198648e-05,4.263274092996896e-05,8.628054712017527e-06,2.030130520474712e-06,0.0,1.361879224151786e-05,0.0001137718979182,0.0001623258528662,5.354469247752054e-05,0.0001087811603887,9.067916324787048e-05,7.61298945178017e-06,3.307420972940052e-05,1.2688315752966952e-06,3.696529322697705e-05,2.6899229396289932e-05,1.0996540319238023e-06,5.261421598896962e-05,2.4361566245696547e-05,4.229438584322317e-06,0.0,3.0198191492061345e-05,0.0007651900286755,0.0016499039917441,Jammu & Kashmir,2008,0.0035793738739119,64.774,0.64774
8.912582078662864e-05,0.000122206009153,2.7359554287988328e-06,1.4011408105060688e-05,0.0,1.4011408105060688e-05,5.0242090601578565e-05,4.178550109438217e-05,8.456589507196391e-06,1.989785766399151e-06,0.0,1.3348146182927638e-05,0.0001115109106586,0.0001590999535716,5.248059958877761e-05,0.0001066193539828,8.887709756582874e-05,7.461696623996816e-06,3.241692644425284e-05,1.2436161039994694e-06,3.623068249651788e-05,2.636466140478875e-05,1.0778006234662068e-06,5.1568614445844667e-05,2.387742919678981e-05,4.145387013331565e-06,0.0,2.959806327518737e-05,0.0007499834184519,0.0016171154739006,Jammu & Kashmir,2009,0.0040114910128009,66.096,0.66096
8.738913773341029e-05,0.0001198247339712,2.6826432978628278e-06,1.3738385373903571e-05,0.0,1.3738385373903571e-05,4.92630860152992e-05,4.097127945826864e-05,8.291806557030557e-06,1.951013307536602e-06,0.0,1.3088047604724705e-05,0.0001093380374431,0.0001559997723817,5.145797598627787e-05,0.0001045417963955,8.714526106996821e-05,7.316299903262256e-06,3.1785258468617136e-05,1.2193833172103762e-06,3.5524700641395624e-05,2.5850926324859973e-05,1.0567988749156593e-06,5.056376155365693e-05,2.3412159690439222e-05,4.06461105736792e-06,0.0,2.9021322949606956e-05,0.000735369432499,0.0015856047734792,Jammu & Kashmir,2010,0.0047208831586905,67.41799999999999,0.6741799999999999
8.57188421975919e-05,0.000117534486883,2.6313691093214257e-06,1.3475799378040028e-05,0.0,1.3475799378040028e-05,4.8321505462084366e-05,4.018818276054541e-05,8.133322701538952e-06,1.9137229885974004e-06,0.0,1.2837891715174229e-05,0.0001072482258193,0.0001530181006299,5.047444382425644e-05,0.0001025436568056,8.547962682401722e-05,7.176461207240252e-06,3.117773702256599e-05,1.1960768678733754e-06,3.484570608404434e-05,2.535682959891556e-05,1.0365999521569251e-06,4.959732078781596e-05,2.2964675863168805e-05,3.986922892911251e-06,0.0,2.846662945538633e-05,0.0007213140897855,0.0015552986205246,Jammu & Kashmir,2011,0.0062400127581532,68.74,0.6873999999999999
5.592666815111705e-05,3.2138350775625326e-05,5.306910116529355e-06,2.1042084168336678e-05,0.0,2.1042084168336678e-05,1.636606546426186e-05,1.0354041416165664e-05,6.012024048096193e-06,2.3602761077710977e-05,1.7813404586951682e-06,2.401098493282862e-05,4.698285459808506e-05,0.0001420247903213,2.79818897053366e-05,0.000114042900616,7.489052178430936e-05,1.0502486454390262e-05,2.055963779410673e-05,8.535589697914348e-07,6.12335782676464e-06,8.36487790395606e-05,8.053143323684407e-06,1.1022044088176353e-05,1.855562977807467e-07,1.7961849625176277e-05,7.422251911229868e-08,1.5586729013582723e-05,0.0003257255251243,0.0009443702219253,Jharkhand,2001,0.0013014547613746,53.56,0.5356000000000001
5.4700147367351234e-05,3.143352861322241e-05,5.190524932668366e-06,2.0580612844915823e-05,0.0,2.0580612844915823e-05,1.6007143323823422e-05,1.012696822527604e-05,5.880175098547379e-06,2.3085131868371196e-05,1.7422741032732975e-06,2.348440301703799e-05,4.595247947383322e-05,0.0001389100623588,2.736822237225138e-05,0.0001115418399866,7.324810709178154e-05,1.027215773388215e-05,2.0108746941945976e-05,8.348396744851217e-07,5.98906723000196e-06,8.181428809954193e-05,7.876530841881366e-06,1.0780321014003528e-05,1.8148688575763518e-07,1.7567930541339082e-05,7.259475430305407e-08,1.5244898403641354e-05,0.0003185820792589,0.0009236593563749,Jharkhand,2002,0.001378102518312,54.967,0.54967
5.352626942857955e-05,3.075895774727929e-05,5.079135055266672e-06,2.0138948086267157e-05,0.0,2.0138948086267157e-05,1.5663626289318897e-05,9.909641121813996e-06,5.7539851675049015e-06,2.2589719546500725e-05,1.7048844940755264e-06,2.29804222430597e-05,4.496632853124201e-05,0.0001359290199755,2.678089392776973e-05,0.0001091481260477,7.167618560509192e-05,1.0051714829653624e-05,1.9677208535788367e-05,8.169238200778564e-07,5.860540448384622e-06,8.005853436762992e-05,7.707498650299775e-06,1.054897280709232e-05,1.77592134799534e-07,1.719091864859489e-05,7.10368539198136e-08,1.4917739323160857e-05,0.0003117452334271,0.0009038374108487,Jharkhand,2003,0.001507721706021,56.374,0.56374
5.240171635615085e-05,3.0112731495969905e-05,4.9724256396347525e-06,1.9715841522188145e-05,0.0,1.9715841522188145e-05,1.5334543406146336e-05,9.701445828378291e-06,5.6330975777680415e-06,2.211512382383009e-05,1.6690659489683086e-06,2.2497618103801992e-05,4.402161440403914e-05,0.0001330732372229,2.6218244281710517e-05,0.0001068549929412,7.01703142712093e-05,9.840534657458986e-06,1.9263802827675892e-05,7.997607672139812e-07,5.737414199578561e-06,7.837655518697016e-05,7.5455689776275614e-06,1.032734555924141e-05,1.738610363508655e-07,1.6829748318763777e-05,6.954441454034619e-08,1.46043270534727e-05,0.0003051956632103,0.000884848358404,Jharkhand,2004,0.002077917562051,57.781,0.5778099999999999
5.132344326835315e-05,2.949310011306824e-05,4.870107755391176e-06,1.931014753361396e-05,0.0,1.931014753361396e-05,1.5019003637255303e-05,9.501818627651314e-06,5.517185009603988e-06,2.1660059667334176e-05,1.6347214843271078e-06,2.2034683340825808e-05,4.311577914912747e-05,0.0001303349816774,2.567874998297165e-05,0.0001046562316945,6.872641573691883e-05,9.638045418011906e-06,1.8867410464942035e-05,7.833040445734058e-07,5.619355102374433e-06,7.676379636819377e-05,7.390303377062133e-06,1.011483918427398e-05,1.702834879507404e-07,1.648344163363167e-05,6.811339518029616e-08,1.4303812987862191e-05,0.0002989156347487,0.0008666407835764,Jharkhand,2005,0.0020740869399376,59.188,0.5918800000000001
5.028865084926753e-05,2.8898454967130512e-05,4.771915774018087e-06,1.89208128941836e-05,0.0,1.89208128941836e-05,1.4716187806587244e-05,9.310241265391933e-06,5.405946541195315e-06,2.1223345680248277e-05,1.6017619381319451e-06,2.1590416124403512e-05,4.2246471118230055e-05,0.0001277071445256,2.516101044482264e-05,0.0001025461340808,6.73407414822972e-05,9.443721426902926e-06,1.8487002369272863e-05,7.675109286882237e-07,5.506056662328562e-06,7.521607101144593e-05,7.241298761971502e-06,9.91090199219141e-06,1.668502018887443e-07,1.6151099542830445e-05,6.674008075549771e-08,1.401541695865452e-05,0.0002928888443955,0.0008491674174925,Jharkhand,2006,0.0022336236526846,60.595,0.60595
4.929476108232585e-05,2.832731459674465e-05,4.677605066206103e-06,1.854686764013189e-05,0.0,1.854686764013189e-05,1.4425341497880358e-05,9.126236457842676e-06,5.299105040037682e-06,2.080389386088868e-05,1.5701051970482022e-06,2.1163709635212223e-05,4.1411524572146335e-05,0.0001251831789396,2.4663735803632177e-05,0.000100519443136,6.60098393259015e-05,9.257078557596691e-06,1.8121630815931336e-05,7.523420735855969e-07,5.397236614853195e-06,7.372952321138849e-05,7.098183911655415e-06,9.71502590673575e-06,1.6355262469252108e-07,1.583189407023604e-05,6.542104987700843e-08,1.373842047417177e-05,0.0002871002773852,0.0008323847281101,Jharkhand,2007,0.0027460485685874,62.002,0.6200199999999999
4.8339395805667287e-05,2.777831238733104e-05,4.586949966961129e-06,1.818741700186685e-05,0.0,1.818741700186685e-05,1.4145768779229778e-05,8.949363921553532e-06,5.196404857676245e-06,2.040070055235859e-05,1.539675513385554e-06,2.075354285750945e-05,4.0608941665543984e-05,0.0001227570456193,2.418573618943141e-05,9.857130942987098e-05,6.473052470858433e-05,9.077670214335662e-06,1.7770421550324935e-05,7.377611834972446e-07,5.292634577262842e-06,7.230059598272997e-05,6.960616383430525e-06,9.526742239073116e-06,1.603828659776619e-07,1.552506142663767e-05,6.415314639106475e-08,1.3472160742123595e-05,0.0002815360829371,0.0008162525581067,Jharkhand,2008,0.0028161306671285,63.409,0.63409
4.742035771375348e-05,2.7250185653689787e-05,4.499741972837921e-06,1.7841634255937773e-05,0.0,1.7841634255937773e-05,1.3876826643507156e-05,8.779216856096363e-06,5.097609787410792e-06,2.0012838424649776e-05,1.510402899973568e-06,2.0358972422560383e-05,3.983687648680286e-05,0.0001204231645458,2.372591222041813e-05,9.669725232539112e-05,6.349985525305542e-05,8.905083764427495e-06,1.7432566803861596e-05,7.237347229040013e-07,5.19200996865914e-06,7.092600284459213e-05,6.828279776963839e-06,9.345617943586452e-06,1.5733363541391334e-07,1.522989590806681e-05,6.293345416556534e-08,1.321602537476872e-05,0.0002761834636055,0.0008007338040755,Jharkhand,2009,0.0031662135457966,64.816,0.6481600000000001
4.6535613485755226e-05,2.6741765944700745e-05,4.415788140984073e-06,1.7508754377188594e-05,0.0,1.7508754377188594e-05,1.3617920071146683e-05,8.615418820521371e-06,5.002501250625313e-06,1.963944935430678e-05,1.4822225927778704e-06,1.997912536515171e-05,3.909362088451633e-05,0.0001181763721366,2.328324656155238e-05,9.489312557513325e-05,6.231510817136964e-05,8.738937369919527e-06,1.7107319091644587e-05,7.102316590393962e-07,5.095140162673929e-06,6.960270258586083e-05,6.700881304849956e-06,9.171252292813073e-06,1.5439818674769485e-07,1.494574447717686e-05,6.175927469907795e-08,1.2969447686806364e-05,0.0002710305770169,0.0007857941316337,Jharkhand,2010,0.0039303911214866,66.223,0.66223
4.568327876803686e-05,2.625197041348369e-05,4.334909664120286e-06,1.718806838850491e-05,0.0,1.718806838850491e-05,1.336849763550382e-05,8.457620953073845e-06,4.910876682429975e-06,1.9279738086576937e-05,1.4550745725718444e-06,1.961319267612465e-05,3.83775918515824e-05,0.000116011883109,2.285679641081605e-05,9.315508669819327e-05,6.117376015520795e-05,8.578877167454831e-06,1.6793985691766703e-05,6.972232326906754e-07,5.001818843215715e-06,6.832787680368619e-05,6.578149630168546e-06,9.003273917788286e-06,1.5157026797623378e-07,1.467200194009943e-05,6.062810719049351e-08,1.2731902510003638e-05,0.0002660664484054,0.0007714017218382,Jharkhand,2011,0.0045749363404874,67.63,0.6762999999999999
3.076573763977976e-05,2.7908648842973644e-05,1.400162721613593e-06,5.543887532875442e-06,0.0,5.543887532875442e-06,1.057690488354052e-05,5.127622939963293e-06,5.449281943577227e-06,3.3679589790164804e-06,6.811602429471533e-07,1.6026186827117747e-05,0.0001209816275945,0.0002434769446178,7.598720932432688e-05,0.0001674897352935,0.0001265065940095,9.347032222663716e-06,5.067075362812435e-05,2.4786664396132523e-06,6.660233486594388e-06,0.0004405782293617,4.162645929121492e-06,3.150366123630584e-05,1.532610546631095e-06,3.3206561843673725e-05,0.0,1.8921117859643148e-06,0.0008949877958789,0.0020642561162513,Karnataka,2001,0.0021351913871071,66.06,0.6606000000000001
3.0293206943963155e-05,2.7480000149044068e-05,1.3786576345961093e-06,5.458739012657567e-06,0.0,5.458739012657567e-06,1.041445429377331e-05,5.048867823993859e-06,5.365586469779452e-06,3.316230526460912e-06,6.706983087224315e-07,1.5780040763552762e-05,0.0001191234718325,0.0002397373843511,7.482012243970236e-05,0.0001649172619114,0.0001245635803366,9.20347123635781e-06,4.989250196551865e-05,2.440596623406626e-06,6.55793901861933e-06,0.0004338113921833,4.098711886637082e-06,3.1019796778412457e-05,1.509071194625471e-06,3.269654255021854e-05,0.0,1.8630508575623095e-06,0.0008812416861355,0.0020325512245833,Karnataka,2002,0.0022522235511985,67.014,0.6701399999999998
2.983497187145641e-05,2.706431950208992e-05,1.35780314790146e-06,5.376166518042268e-06,0.0,5.376166518042268e-06,1.025691837401238e-05,4.9724953119094015e-06,5.28442306210298e-06,3.2660670314386478e-06,6.605528827628725e-07,1.5541341436115362e-05,0.0001173215314551,0.0002361109582053,7.3688343810436e-05,0.0001624226143949,0.000122679349282,9.06425344680164e-06,4.913779500108257e-05,2.403678545609341e-06,6.4587392981258646e-06,0.0004272492743092,4.036712061328665e-06,3.055057082778285e-05,1.4862439862164632e-06,3.220195303469004e-05,0.0,1.834869118785757e-06,0.0008679114418768,0.0020018055112128,Karnataka,2003,0.0024034950586974,67.968,0.6796800000000001
2.9390393354083743e-05,2.666102718159504e-05,1.3375701772461237e-06,5.296054890988031e-06,0.0,5.296054890988031e-06,1.010407742000788e-05,4.898398892347291e-06,5.20567852766059e-06,3.2173985344568924e-06,6.507098159575737e-07,1.530975594766847e-05,0.0001155732934231,0.0002325926086595,7.259029502460045e-05,0.0001600023136349,0.0001208512730414,8.929184696751151e-06,4.840558019817729e-05,2.367860719178949e-06,6.362495978251832e-06,0.0004208827240158,3.9765599864073946e-06,3.0095328988037783e-05,1.4640970859045408e-06,3.172210352793172e-05,0.0,1.807527266548816e-06,0.0008549784723502,0.0019719760972594,Karnataka,2004,0.0030139974911521,68.922,0.6892199999999999
2.895886985606053e-05,2.6269577513954043e-05,1.3179313464627791e-06,5.218295736670193e-06,0.0,5.218295736670193e-06,9.955724630712075e-06,4.8264783093434205e-06,5.129246321368654e-06,3.170159184734793e-06,6.411557901710817e-07,1.5084970952080728e-05,0.0001138763922876,0.00022917757522,7.152449037019623e-05,0.0001576530848498,0.0001190768781412,8.798082231792066e-06,4.769486683550436e-05,2.333094680900325e-06,6.269078837228355e-06,0.0004147031270592,3.918174273267722e-06,2.965345529541253e-05,1.442600527884934e-06,3.1256344770840234e-05,0.0,1.7809883060307826e-06,0.0008424252786356,0.0019430226221134,Karnataka,2005,0.0034890273310465,69.876,0.69876
2.853983465852246e-05,2.588945640917628e-05,1.2988608639179965e-06,5.142786934161796e-06,0.0,5.142786934161796e-06,9.811665174731891e-06,4.756639109753743e-06,5.055026064978147e-06,3.124286942937883e-06,6.318782581222684e-07,1.4866691239710038e-05,0.000112228599512,0.000225861372931,7.048953012830639e-05,0.0001553718428027,0.0001173538342723,8.67077387534446e-06,4.700472153476208e-05,2.299334772611588e-06,6.178365190528847e-06,0.0004087023677882,3.86147824408053e-06,2.922436943815492e-05,1.421726080775104e-06,3.0804065083460585e-05,0.0,1.755217383672968e-06,0.0008302353746511,0.0019149070612395,Karnataka,2006,0.0039885033261369,70.83,0.7082999999999999
