STATE/UT,YEAR,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total,grand_total_capita
Manipur,2009,Educational Standard - Illiterate,8,0,8,40,14,54,3,6,9,0,0,0,51,20,71,2.5878407931185303e-05
Manipur,2009,Educational Standard - Below Class X,24,0,24,191,16,207,124,2,126,0,0,0,339,18,357,0.0001301210088934247
Manipur,2009,Educational Standard - Class X and above but below graduate,1,0,1,59,0,59,0,6,6,0,0,0,60,6,66,2.405598483743986e-05
Manipur,2009,Educational Standard - Graduate,1,0,1,20,1,21,0,2,2,0,0,0,21,3,24,8.747630849978131e-06
Manipur,2009,Educational Standard - Post-Graduate,0,0,0,8,1,9,0,0,0,0,0,0,8,1,9,3.280361568741799e-06
Manipur,2009,Educational Standard - Holding technical degree/diploma etc,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,1.822423093745444e-06
Manipur,2010,Educational Standard - Illiterate,8,1,9,25,3,28,19,8,27,0,0,0,52,12,64,2.2858775626830487e-05
Manipur,2010,Educational Standard - Below Class X,21,0,21,227,3,230,77,15,92,0,0,0,325,18,343,0.00012250875062504464
Manipur,2010,Educational Standard - Class X and above but below graduate,1,0,1,75,3,78,69,5,74,0,0,0,145,8,153,5.464676048289164e-05
Manipur,2010,Educational Standard - Graduate,1,0,1,20,1,21,14,0,14,0,0,0,35,1,36,1.285806129009215e-05
Manipur,2010,Educational Standard - Post-Graduate,0,0,0,7,0,7,2,0,2,0,0,0,9,0,9,3.2145153225230375e-06
Manipur,2010,Educational Standard - Holding technical degree/diploma etc,0,0,0,9,0,9,4,0,4,0,0,0,13,0,13,4.6431887991999425e-06
Manipur,2011,Educational Standard - Illiterate,0,1,1,25,8,33,11,2,13,0,0,0,36,11,47,1.6456582633053223e-05
Manipur,2011,Educational Standard - Below Class X,29,0,29,294,13,307,66,6,72,0,0,0,389,19,408,0.00014285714285714287
Manipur,2011,Educational Standard - Class X and above but below graduate,1,0,1,70,3,73,59,2,61,0,0,0,130,5,135,4.726890756302521e-05
Manipur,2011,Educational Standard - Graduate,1,0,1,25,2,27,12,2,14,0,0,0,38,4,42,1.4705882352941177e-05
Manipur,2011,Educational Standard - Post-Graduate,0,0,0,7,0,7,1,0,1,0,0,0,8,0,8,2.8011204481792718e-06
Manipur,2011,Educational Standard - Holding technical degree/diploma etc,0,0,0,7,0,7,0,0,0,0,0,0,7,0,7,2.450980392156863e-06
Meghalaya,2001,Educational Standard - Illiterate,7,0,7,231,5,236,2,0,2,0,0,0,240,5,245,0.00010564898663216903
Meghalaya,2001,Educational Standard - Below Class X,7,0,7,228,3,231,4,0,4,0,0,0,239,3,242,0.00010435532557136697
Meghalaya,2001,Educational Standard - Class X and above but below graduate,0,0,0,34,0,34,1,0,1,0,0,0,35,0,35,1.5092712376024148e-05
Meghalaya,2001,Educational Standard - Graduate,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,1.7248814144027598e-06
Meghalaya,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2002,Educational Standard - Illiterate,18,0,18,285,6,291,1,0,1,0,0,0,304,6,310,0.00013004446681768605
Meghalaya,2002,Educational Standard - Below Class X,1,0,1,173,5,178,4,0,4,0,0,0,178,5,183,7.676818525044047e-05
Meghalaya,2002,Educational Standard - Class X and above but below graduate,1,0,1,29,0,29,0,0,0,0,0,0,30,0,30,1.2584948401711554e-05
Meghalaya,2002,Educational Standard - Graduate,0,0,0,7,0,7,1,0,1,0,0,0,8,0,8,3.355986240456414e-06
Meghalaya,2002,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,4.1949828005705177e-07
Meghalaya,2003,Educational Standard - Illiterate,28,0,28,264,5,269,0,0,0,0,0,0,292,5,297,0.00012129380053908356
Meghalaya,2003,Educational Standard - Below Class X,11,0,11,159,2,161,3,0,3,0,0,0,173,2,175,7.14694110920526e-05
Meghalaya,2003,Educational Standard - Class X and above but below graduate,0,0,0,62,0,62,3,0,3,0,0,0,65,0,65,2.6545781262762394e-05
Meghalaya,2003,Educational Standard - Graduate,0,0,0,12,1,13,2,0,2,0,0,0,14,1,15,6.125949522175937e-06
Meghalaya,2003,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,1.2251899044351875e-06
Meghalaya,2004,Educational Standard - Illiterate,21,0,21,180,3,183,1,0,1,0,0,0,202,3,205,8.156282326728734e-05
Meghalaya,2004,Educational Standard - Below Class X,18,0,18,205,4,209,15,0,15,0,0,0,238,4,242,9.628391819845627e-05
Meghalaya,2004,Educational Standard - Class X and above but below graduate,2,0,2,29,3,32,5,0,5,0,0,0,36,3,39,1.5516829792313202e-05
Meghalaya,2004,Educational Standard - Graduate,0,0,0,6,0,6,1,0,1,0,0,0,7,0,7,2.7850720140049337e-06
Meghalaya,2004,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2005,Educational Standard - Illiterate,28,0,28,225,5,230,4,0,4,0,0,0,257,5,262,0.00010162128616864479
Meghalaya,2005,Educational Standard - Below Class X,8,4,12,192,2,194,15,0,15,0,0,0,215,6,221,8.571871848576526e-05
Meghalaya,2005,Educational Standard - Class X and above but below graduate,4,0,4,58,2,60,2,0,2,0,0,0,64,2,66,2.5599255294391435e-05
Meghalaya,2005,Educational Standard - Graduate,2,0,2,3,0,3,1,0,1,0,0,0,6,0,6,2.327205026762858e-06
Meghalaya,2005,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2005,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2006,Educational Standard - Illiterate,25,1,26,173,1,174,4,0,4,0,0,0,202,2,204,7.71850170261067e-05
Meghalaya,2006,Educational Standard - Below Class X,23,0,23,299,6,305,16,0,16,0,0,0,338,6,344,0.0001301551267499054
Meghalaya,2006,Educational Standard - Class X and above but below graduate,2,1,3,42,0,42,4,0,4,0,0,0,48,1,49,1.853953840332955e-05
Meghalaya,2006,Educational Standard - Graduate,5,0,5,18,0,18,0,0,0,0,0,0,23,0,23,8.702232311766931e-06
Meghalaya,2006,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.7835792659856224e-07
Meghalaya,2006,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2007,Educational Standard - Illiterate,12,1,13,275,1,276,6,0,6,0,0,0,293,2,295,0.00010894453061525962
Meghalaya,2007,Educational Standard - Below Class X,11,0,11,202,3,205,22,0,22,0,0,0,235,3,238,8.789423147942979e-05
Meghalaya,2007,Educational Standard - Class X and above but below graduate,43,1,44,75,0,75,8,0,8,0,0,0,126,1,127,4.69015436886033e-05
Meghalaya,2007,Educational Standard - Graduate,3,0,3,1,0,1,0,0,0,0,0,0,4,0,4,1.4772139744441982e-06
Meghalaya,2007,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.6930349361104954e-07
Meghalaya,2007,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2008,Educational Standard - Illiterate,37,2,39,249,3,252,9,0,9,0,0,0,295,5,300,0.00010820168794633196
Meghalaya,2008,Educational Standard - Below Class X,41,0,41,197,1,198,32,0,32,0,0,0,270,1,271,9.77421914448532e-05
Meghalaya,2008,Educational Standard - Class X and above but below graduate,8,0,8,30,0,30,6,0,6,0,0,0,44,0,44,1.5869580898795354e-05
Meghalaya,2008,Educational Standard - Graduate,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,1.0820168794633197e-06
Meghalaya,2008,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.6067229315443985e-07
Meghalaya,2008,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2009,Educational Standard - Illiterate,31,1,32,197,3,200,4,0,4,0,0,0,232,4,236,8.317473743568055e-05
Meghalaya,2009,Educational Standard - Below Class X,40,0,40,247,4,251,10,0,10,0,0,0,297,4,301,0.00010608303376330443
Meghalaya,2009,Educational Standard - Class X and above but below graduate,16,0,16,62,0,62,19,0,19,0,0,0,97,0,97,3.4186226827377174e-05
Meghalaya,2009,Educational Standard - Graduate,9,0,9,7,0,7,5,0,5,0,0,0,21,0,21,7.4011418904631e-06
Meghalaya,2009,Educational Standard - Post-Graduate,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.524353281172905e-07
Meghalaya,2009,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2010,Educational Standard - Illiterate,30,0,30,209,3,212,23,0,23,0,0,0,262,3,265,9.131004065881055e-05
Meghalaya,2010,Educational Standard - Below Class X,29,0,29,221,3,224,19,0,19,0,0,0,269,3,272,9.372200399696782e-05
Meghalaya,2010,Educational Standard - Class X and above but below graduate,11,0,11,77,0,77,0,0,0,0,0,0,88,0,88,3.032182482254841e-05
Meghalaya,2010,Educational Standard - Graduate,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3.4456619116532285e-07
Meghalaya,2010,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2010,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Meghalaya,2011,Educational Standard - Illiterate,18,0,18,198,1,199,7,0,7,0,0,0,223,1,224,7.549713515335355e-05
Meghalaya,2011,Educational Standard - Below Class X,20,0,20,216,11,227,17,0,17,0,0,0,253,11,264,8.897876643073812e-05
Meghalaya,2011,Educational Standard - Class X and above but below graduate,26,0,26,51,0,51,1,0,1,0,0,0,78,0,78,2.62891809908999e-05
Meghalaya,2011,Educational Standard - Graduate,1,0,1,1,0,1,1,0,1,0,0,0,3,0,3,1.0111223458038423e-06
Meghalaya,2011,Educational Standard - Post-Graduate,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3.3704078193461407e-07
Meghalaya,2011,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2001,Educational Standard - Illiterate,12,1,13,54,8,62,0,0,0,0,0,0,66,9,75,8.43644544431946e-05
Mizoram,2001,Educational Standard - Below Class X,117,10,127,532,64,596,0,0,0,0,0,0,649,74,723,0.0008132733408323959
Mizoram,2001,Educational Standard - Class X and above but below graduate,14,0,14,45,0,45,0,0,0,0,0,0,59,0,59,6.636670416197975e-05
Mizoram,2001,Educational Standard - Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1.124859392575928e-06
Mizoram,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2002,Educational Standard - Illiterate,9,2,11,63,9,72,0,0,0,0,0,0,72,11,83,9.122884150362717e-05
Mizoram,2002,Educational Standard - Below Class X,229,6,235,370,47,417,0,0,0,0,0,0,599,53,652,0.0007166410200043965
Mizoram,2002,Educational Standard - Class X and above but below graduate,18,13,31,80,9,89,0,0,0,0,0,0,98,22,120,0.00013189712024620797
Mizoram,2002,Educational Standard - Graduate,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3.297428006155199e-06
Mizoram,2002,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2003,Educational Standard - Illiterate,3,0,3,18,8,26,0,0,0,0,0,0,21,8,29,3.116269073715882e-05
Mizoram,2003,Educational Standard - Below Class X,167,8,175,480,59,539,0,0,0,0,0,0,647,67,714,0.0007672469374597034
Mizoram,2003,Educational Standard - Class X and above but below graduate,23,0,23,65,1,66,0,0,0,0,0,0,88,1,89,9.563722329679777e-05
Mizoram,2003,Educational Standard - Graduate,1,0,1,4,0,4,0,0,0,0,0,0,5,0,5,5.372877713303245e-06
Mizoram,2003,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2004,Educational Standard - Illiterate,24,1,25,57,6,63,0,0,0,0,0,0,81,7,88,9.249527012823208e-05
Mizoram,2004,Educational Standard - Below Class X,167,8,175,584,80,664,0,0,0,0,0,0,751,88,839,0.0008818583140634854
Mizoram,2004,Educational Standard - Class X and above but below graduate,12,0,12,0,0,0,0,0,0,0,0,0,12,0,12,1.2612991381122556e-05
Mizoram,2004,Educational Standard - Graduate,5,0,5,15,0,15,0,0,0,0,0,0,20,0,20,2.1021652301870926e-05
Mizoram,2004,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2005,Educational Standard - Illiterate,7,3,10,11,15,26,0,0,0,0,0,0,18,18,36,3.702941781526435e-05
Mizoram,2005,Educational Standard - Below Class X,125,2,127,412,31,443,0,0,0,0,0,0,537,33,570,0.0005862991154083522
Mizoram,2005,Educational Standard - Class X and above but below graduate,17,15,32,54,13,67,0,0,0,0,0,0,71,28,99,0.00010183089899197696
Mizoram,2005,Educational Standard - Graduate,2,0,2,6,0,6,0,0,0,0,0,0,8,0,8,8.228759514503189e-06
Mizoram,2005,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2005,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2006,Educational Standard - Illiterate,15,5,20,43,15,58,0,0,0,0,0,0,58,20,78,7.854984894259818e-05
Mizoram,2006,Educational Standard - Below Class X,149,8,157,370,40,410,0,0,0,0,0,0,519,48,567,0.0005709969788519637
Mizoram,2006,Educational Standard - Class X and above but below graduate,28,3,31,40,8,48,0,0,0,0,0,0,68,11,79,7.955689828801611e-05
Mizoram,2006,Educational Standard - Graduate,4,1,5,0,0,0,0,0,0,0,0,0,4,1,5,5.035246727089627e-06
Mizoram,2006,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2006,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2007,Educational Standard - Illiterate,24,3,27,25,7,32,0,0,0,0,0,0,49,10,59,5.819688301440126e-05
Mizoram,2007,Educational Standard - Below Class X,167,16,183,349,62,411,0,0,0,0,0,0,516,78,594,0.0005859143815348195
Mizoram,2007,Educational Standard - Class X and above but below graduate,81,3,84,172,3,175,0,0,0,0,0,0,253,6,259,0.00025547445255474455
Mizoram,2007,Educational Standard - Graduate,2,0,2,4,1,5,0,0,0,0,0,0,6,1,7,6.904714933912014e-06
Mizoram,2007,Educational Standard - Post-Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,9.863878477017162e-07
Mizoram,2007,Educational Standard - Holding technical degree/diploma etc,10,0,10,11,0,11,0,0,0,0,0,0,21,0,21,2.0714144801736043e-05
Mizoram,2008,Educational Standard - Illiterate,13,1,14,44,1,45,0,0,0,0,0,0,57,2,59,5.702687028803402e-05
Mizoram,2008,Educational Standard - Below Class X,187,12,199,267,44,311,0,0,0,0,0,0,454,56,510,0.0004929441329982602
Mizoram,2008,Educational Standard - Class X and above but below graduate,99,1,100,89,1,90,0,0,0,0,0,0,188,2,190,0.00018364585346994006
Mizoram,2008,Educational Standard - Graduate,4,1,5,5,1,6,0,0,0,0,0,0,9,2,11,1.0632128358786005e-05
Mizoram,2008,Educational Standard - Post-Graduate,11,0,11,9,0,9,0,0,0,0,0,0,20,0,20,1.933114247052001e-05
Mizoram,2008,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2009,Educational Standard - Illiterate,37,3,40,28,7,35,0,0,0,0,0,0,65,10,75,7.10631040363843e-05
Mizoram,2009,Educational Standard - Below Class X,142,4,146,271,21,292,0,0,0,0,0,0,413,25,438,0.00041500852757248436
Mizoram,2009,Educational Standard - Class X and above but below graduate,159,4,163,62,10,72,0,0,0,0,0,0,221,14,235,0.0002226643926473375
Mizoram,2009,Educational Standard - Graduate,4,0,4,6,7,13,0,0,0,0,0,0,10,7,17,1.6107636914913778e-05
Mizoram,2009,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2009,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2010,Educational Standard - Illiterate,16,0,16,23,3,26,0,0,0,0,0,0,39,3,42,3.902620330793533e-05
Mizoram,2010,Educational Standard - Below Class X,197,20,217,232,50,282,0,0,0,0,0,0,429,70,499,0.00046366846311094595
Mizoram,2010,Educational Standard - Class X and above but below graduate,196,1,197,220,5,225,0,0,0,0,0,0,416,6,422,0.0003921204237130645
Mizoram,2010,Educational Standard - Graduate,21,0,21,6,2,8,0,0,0,0,0,0,27,2,29,2.694666418881249e-05
Mizoram,2010,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2010,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2011,Educational Standard - Illiterate,25,0,25,33,9,42,0,0,0,0,0,0,58,9,67,6.107566089334548e-05
Mizoram,2011,Educational Standard - Below Class X,292,17,309,352,30,382,0,0,0,0,0,0,644,47,691,0.0006298997265268916
Mizoram,2011,Educational Standard - Class X and above but below graduate,37,3,40,53,12,65,0,0,0,0,0,0,90,15,105,9.571558796718323e-05
Mizoram,2011,Educational Standard - Graduate,8,0,8,9,1,10,0,0,0,0,0,0,17,1,18,1.640838650865998e-05
Mizoram,2011,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mizoram,2011,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nagaland,2001,Educational Standard - Illiterate,1,1,2,38,9,47,0,0,0,0,0,0,39,10,49,2.4623115577889447e-05
Nagaland,2001,Educational Standard - Below Class X,21,1,22,217,5,222,17,0,17,0,0,0,255,6,261,0.00013115577889447237
Nagaland,2001,Educational Standard - Class X and above but below graduate,31,0,31,252,4,256,32,0,32,0,0,0,315,4,319,0.00016030150753768845
Nagaland,2001,Educational Standard - Graduate,11,0,11,19,0,19,2,0,2,0,0,0,32,0,32,1.608040201005025e-05
Nagaland,2001,Educational Standard - Post-Graduate,2,0,2,1,0,1,1,0,1,0,0,0,4,0,4,2.0100502512562813e-06
Nagaland,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nagaland,2002,Educational Standard - Illiterate,0,0,0,47,2,49,0,0,0,0,0,0,47,2,49,2.463673387299512e-05
Nagaland,2002,Educational Standard - Below Class X,7,1,8,321,9,330,20,0,20,0,0,0,348,10,358,0.0001799989944190256
Nagaland,2002,Educational Standard - Class X and above but below graduate,18,0,18,163,0,163,32,0,32,0,0,0,213,0,213,0.00010709437377444819
Nagaland,2002,Educational Standard - Graduate,4,0,4,1,0,1,4,0,4,0,0,0,9,0,9,4.525114384835839e-06
Nagaland,2002,Educational Standard - Post-Graduate,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2,1.0055809744079643e-06
Nagaland,2002,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nagaland,2003,Educational Standard - Illiterate,0,0,0,21,4,25,0,0,0,0,0,0,21,4,25,1.2576717979676024e-05
Nagaland,2003,Educational Standard - Below Class X,23,0,23,161,3,164,14,0,14,0,0,0,198,3,201,0.00010111681255659524
Nagaland,2003,Educational Standard - Class X and above but below graduate,57,1,58,208,6,214,49,0,49,0,0,0,314,7,321,0.00016148505885904015
Nagaland,2003,Educational Standard - Graduate,8,0,8,4,0,4,8,0,8,0,0,0,20,0,20,1.0061374383740818e-05
Nagaland,2003,Educational Standard - Post-Graduate,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,5.03068719187041e-07
Nagaland,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nagaland,2004,Educational Standard - Illiterate,11,0,11,29,4,33,2,0,2,0,0,0,42,4,46,2.315397392661197e-05
Nagaland,2004,Educational Standard - Below Class X,77,1,78,160,10,170,13,0,13,0,0,0,250,11,261,0.00013137363467055922
Nagaland,2004,Educational Standard - Class X and above but below graduate,62,0,62,180,2,182,21,0,21,0,0,0,263,2,265,0.0001333870237076559
Nagaland,2004,Educational Standard - Graduate,10,0,10,4,0,4,2,0,2,0,0,0,16,0,16,8.053556148386772e-06
Nagaland,2004,Educational Standard - Post-Graduate,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5.033472592741733e-07
Nagaland,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nagaland,2005,Educational Standard - Illiterate,11,0,11,47,8,55,0,0,0,0,0,0,58,8,66,3.323932312651088e-05
Nagaland,2005,Educational Standard - Below Class X,70,2,72,211,5,216,5,0,5,0,0,0,286,7,293,0.0001475624496373892
Nagaland,2005,Educational Standard - Class X and above but below graduate,27,2,29,200,3,203,12,0,12,0,0,0,239,5,244,0.00012288477034649476
