MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR
1.8614691527968963e-05,1.1731948441997247e-05,1.7206857714929296e-06,1.9396821424102113e-05,0.0,1.9396821424102113e-05,1.9709673382555375e-05,1.6424727818796144e-05,3.284945563759229e-06,6.257039169065199e-07,0.0,4.379927418345639e-06,0.0001320235264672757,9.385558753597797e-05,2.2212489050181455e-05,7.164309848579652e-05,9.823551495432362e-05,1.0793392566637468e-05,2.2838192967087974e-05,3.1285195845325994e-07,2.0961081216368413e-05,0.00021946564885496183,1.5642597922662996e-06,4.849205356025529e-05,2.1899637091728195e-06,4.95870354148417e-05,0.0,7.555374796646227e-05,0.0009466900262795645,0.0017987423351270178,Himachal Pradesh,2005
1.838831800973499e-05,1.1589276056555667e-05,1.6997604882948312e-06,1.916093641350537e-05,0.0,1.916093641350537e-05,1.9469983775013522e-05,1.6224986479177936e-05,3.244997295835587e-06,6.180947230163023e-07,0.0,4.326663061114116e-06,0.00013041798655643978,9.271420845244533e-05,2.194236266707873e-05,7.07718457853666e-05,9.704087151355946e-05,1.0662133972031213e-05,2.256045739009503e-05,3.0904736150815115e-07,2.0706173221046124e-05,0.000216796724097968,1.5452368075407556e-06,4.790234103376343e-05,2.163331530557058e-06,4.898400679904195e-05,0.0,7.46349378042185e-05,0.0009351773159236653,0.001776867804991115,Himachal Pradesh,2006
1.81673842020091e-05,1.1450032060089769e-05,1.6793380354798327e-06,1.893071967268175e-05,0.0,1.893071967268175e-05,1.9236053860950812e-05,1.6030044884125676e-05,3.2060089768251353e-06,6.10668376538121e-07,0.0,4.2746786357668465e-06,0.00012885102744954354,9.160025648071815e-05,2.1678727367103293e-05,6.992152911361486e-05,9.587493511648499e-05,1.0534029495282587e-05,2.2289395743641416e-05,3.053341882690605e-07,2.0457390614027053e-05,0.00021419193307074594,1.5266709413453024e-06,4.7326799181704376e-05,2.1373393178834232e-06,4.839546884064609e-05,0.0,7.373820646697811e-05,0.0009239412537021771,0.0017555189154529632,Himachal Pradesh,2007
1.7951696359878714e-05,1.1314094344461373e-05,1.6594005038543348e-06,1.8705969316176137e-05,0.0,1.8705969316176137e-05,1.9007678498695107e-05,1.5839732082245924e-05,3.1679464164491845e-06,6.034183650379399e-07,0.0,4.223928555265579e-06,0.00012732127502300533,9.051275475569099e-05,2.1421351958846867e-05,6.909140279684412e-05,9.473668331095657e-05,1.0408966796904464e-05,2.2024770323884807e-05,3.0170918251896996e-07,2.0214515228770987e-05,0.00021164899153705742,1.5085459125948498e-06,4.676492329044035e-05,2.1119642776327897e-06,4.7820905429256736e-05,0.0,7.286276757833125e-05,0.0009129719863024031,0.0017346769448928177,Himachal Pradesh,2008
1.774106983123621e-05,1.1181346532291728e-05,1.6399308247361203e-06,1.848649293338899e-05,0.0,1.848649293338899e-05,1.8784662174250103e-05,1.5653885145208422e-05,3.130777029041684e-06,5.963384817222256e-07,0.0,4.1743693720555786e-06,0.00012582741964338958,8.945077225833382e-05,2.1170016101139006e-05,6.828075615719482e-05,9.362514163038941e-05,1.028683880970839e-05,2.1766354582861233e-05,2.981692408611128e-07,1.9977339137694556e-05,0.00020916572246407062,1.4908462043055638e-06,4.621623233347248e-05,2.0871846860277893e-06,4.725982467648638e-05,0.0,7.200787166795874e-05,0.0009022601228457272,0.0017143240503309678,Himachal Pradesh,2009
1.753532852953745e-05,1.1051677644666461e-05,1.6209127212177475e-06,1.827210703918188e-05,0.0,1.827210703918188e-05,1.8566818443039654e-05,1.5472348702533045e-05,3.094469740506609e-06,5.894228077155446e-07,0.0,4.125959654008812e-06,0.0001243682124279799,8.841342115733169e-05,2.0924509673901833e-05,6.748891148342985e-05,9.25393808113405e-05,1.0167543433093143e-05,2.1513932481617376e-05,2.947114038577723e-07,1.9745664058470743e-05,0.00020674004980622725,1.4735570192888613e-06,4.56802675979547e-05,2.062979827004406e-06,4.67117575114569e-05,0.0,7.117280403165201e-05,0.0008917967080736189,0.0016944432164802618,Himachal Pradesh,2010
1.733430444282593e-05,1.0924981791697014e-05,1.6023306627822287e-06,1.8062636562272397e-05,0.0,1.8062636562272397e-05,1.8353969410050983e-05,1.529497450837582e-05,3.058994901675164e-06,5.826656955571741e-07,0.0,4.078659868900218e-06,0.00012294246176256372,8.739985433357611e-05,2.068463219227968e-05,6.671522214129643e-05,9.147851420247633e-05,1.0050983248361252e-05,2.1267297887836853e-05,2.9133284777858703e-07,1.9519300801165332e-05,0.0002043699927166788,1.4566642388929352e-06,4.515659140568099e-05,2.039329934450109e-06,4.6176256372906045e-05,0.0,7.035688273852877e-05,0.0008815731973780043,0.001675018208302986,Himachal Pradesh,2011
0.00010597397476340694,0.00014530757097791798,3.2531545741324923e-06,1.6660094637223974e-05,0.0,1.6660094637223974e-05,5.97397476340694e-05,4.968454258675079e-05,1.0055205047318612e-05,2.365930599369085e-06,0.0,1.5871451104100947e-05,0.00013259069400630916,0.00018917586750788644,6.240141955835963e-05,0.00012677444794952683,0.0001056782334384858,8.87223974763407e-06,3.854495268138801e-05,1.4787066246056781e-06,4.3079652996845424e-05,3.1348580441640375e-05,1.2815457413249211e-06,6.131703470031545e-05,2.8391167192429023e-05,4.929022082018928e-06,0.0,3.519321766561514e-05,0.0008917586750788643,0.0019228115141955836,Jammu and Kashmir,2001
0.0001035276442886447,0.00014195325365717423,3.1780579176979304e-06,1.6275508730028795e-05,0.0,1.6275508730028795e-05,5.8360699943180175e-05,4.853761183393203e-05,9.82308810924815e-06,2.3113148492348583e-06,0.0,1.550507044695051e-05,0.00012952993634253687,0.00018480888315340388,6.096092914856939e-05,0.0001238479540048345,0.00010323872993249035,8.667430684630719e-06,3.765517108545124e-05,1.4445717807717866e-06,4.208519121315138e-05,3.0624921752361873e-05,1.251962210002215e-06,5.990157650933675e-05,2.77357781908183e-05,4.815239269239289e-06,0.0,3.438080838236852e-05,0.000871173088590772,0.0018784248389302465,Jammu and Kashmir,2002
0.00010119170886910029,0.00013875030592842217,3.1063501327258695e-06,1.5908277952444604e-05,0.0,1.5908277952444604e-05,5.704388425551142e-05,4.744243839072237e-05,9.60144586478905e-06,2.259163732891541e-06,0.0,1.515522337481409e-05,0.00012660730086413012,0.0001806389668091195,5.95854434550144e-05,0.00012105352335410508,0.00010090931340248885,8.47186399834328e-06,3.680554248169136e-05,1.4119773330572133e-06,4.113560630306681e-05,2.9933919460812923e-05,1.2237136886495848e-06,5.8549993410772444e-05,2.7109964794698496e-05,4.706591110190711e-06,0.0,3.360506052676168e-05,0.0008515164636557034,0.0018360411920853965,Jammu and Kashmir,2003
9.895886073036242e-05,0.00013568870764330625,3.037806887536707e-06,1.555725345435465e-05,0.0,1.555725345435465e-05,5.5785181025674074e-05,4.6395596100560615e-05,9.389584925113458e-06,2.209314100026696e-06,0.0,1.4820815421012419e-05,0.00012381364435566275,0.0001766530732479679,5.82706593882041e-05,0.0001183824138597638,9.868269646785908e-05,8.284927875100109e-06,3.599340887960159e-05,1.380821312516685e-06,4.022792757131942e-05,2.9273411825353722e-05,1.196711804181127e-06,5.725805709235854e-05,2.6511769200320352e-05,4.60273770838895e-06,0.0,3.28635472378971e-05,0.0008327273062017288,0.0017955279800425292,Jammu and Kashmir,2004
9.682242317253306e-05,0.0001327593039593616,2.972223222970782e-06,1.5221385596426127e-05,0.0,1.5221385596426127e-05,5.4580826458190725e-05,4.539395467809922e-05,9.186871780091509e-06,2.1616168894332963e-06,0.0,1.4500846633281695e-05,0.00012114061317865764,0.00017283928378427062,5.701264545880318e-05,0.00011582663832546745,9.65522210613539e-05,8.106063335374861e-06,3.5216341823684114e-05,1.3510105558958101e-06,3.93594408617646e-05,2.8641423784991175e-05,1.1708758151097021e-06,5.602190438447959e-05,2.5939402673199553e-05,4.5033685196527005e-06,0.0,3.2154051230320276e-05,0.0008147494325755665,0.0017567640595165183,Jammu and Kashmir,2005
9.477628388803174e-05,0.00012995371390786865,2.909411505400044e-06,1.489971346704871e-05,0.0,1.489971346704871e-05,5.342737491734626e-05,4.4434648446109764e-05,8.9927264712365e-06,2.115935640290941e-06,0.0,1.419440158695173e-05,0.00011858055984130483,0.00016918668723826317,5.580780251267357e-05,0.0001133788847255896,9.451179193299537e-05,7.934758651091029e-06,3.447211813973992e-05,1.3224597751818382e-06,3.8527661450297555e-05,2.803614723385497e-05,1.1461318051575932e-06,5.4837998677540225e-05,2.5391227683491294e-05,4.4081992506061275e-06,0.0,3.147454264932775e-05,0.0007975314084196606,0.0017196385276614502,Jammu and Kashmir,2006
9.281483655954827e-05,0.00012726425031513874,2.8491996339210166e-06,1.459135570098945e-05,0.0,1.459135570098945e-05,5.2321666004731395e-05,4.3515048954430075e-05,8.806617050301324e-06,2.072145188306194e-06,0.0,1.3900640638220718e-05,0.00011612646992799295,0.00016568527568164943,5.465282934157587e-05,0.00011103244634007356,9.255581841100999e-05,7.770544456148228e-06,3.375869869282174e-05,1.2950907426913711e-06,3.773031030374195e-05,2.745592374505707e-05,1.1224119769991883e-06,5.370309613026886e-05,2.4865742259674328e-05,4.316969142304571e-06,0.0,3.082315967605464e-05,0.0007810260572257429,0.001684049662413013,Jammu and Kashmir,2007
9.093292956292982e-05,0.0001246838494658219,2.7914294656527292e-06,1.4295502415009431e-05,0.0,1.4295502415009431e-05,5.126079564198648e-05,4.263274092996896e-05,8.628054712017527e-06,2.030130520474712e-06,0.0,1.361879224151786e-05,0.00011377189791827033,0.00016232585286629053,5.354469247752054e-05,0.00010878116038876999,9.067916324787048e-05,7.6129894517801704e-06,3.307420972940052e-05,1.2688315752966952e-06,3.696529322697705e-05,2.6899229396289935e-05,1.0996540319238023e-06,5.2614215988969624e-05,2.4361566245696547e-05,4.229438584322317e-06,0.0,3.0198191492061345e-05,0.0007651900286755936,0.001649903991744136,Jammu and Kashmir,2008
8.912582078662864e-05,0.00012220600915301453,2.7359554287988328e-06,1.4011408105060688e-05,0.0,1.4011408105060688e-05,5.0242090601578565e-05,4.178550109438217e-05,8.456589507196391e-06,1.989785766399151e-06,0.0,1.3348146182927638e-05,0.00011151091065861909,0.00015909995357166545,5.248059958877761e-05,0.00010661935398288785,8.887709756582874e-05,7.4616966239968165e-06,3.241692644425284e-05,1.2436161039994694e-06,3.6230682496517875e-05,2.636466140478875e-05,1.0778006234662068e-06,5.1568614445844667e-05,2.387742919678981e-05,4.145387013331565e-06,0.0,2.959806327518737e-05,0.0007499834184519467,0.0016171154739006435,Jammu and Kashmir,2009
8.738913773341029e-05,0.00011982473397120629,2.6826432978628273e-06,1.3738385373903571e-05,0.0,1.3738385373903571e-05,4.92630860152992e-05,4.097127945826864e-05,8.291806557030557e-06,1.951013307536602e-06,0.0,1.3088047604724705e-05,0.00010933803744319706,0.00015599977238178078,5.145797598627787e-05,0.00010454179639550292,8.714526106996821e-05,7.3162999032622566e-06,3.1785258468617136e-05,1.2193833172103762e-06,3.5524700641395624e-05,2.5850926324859973e-05,1.0567988749156593e-06,5.056376155365693e-05,2.3412159690439222e-05,4.06461105736792e-06,0.0,2.9021322949606953e-05,0.0007353694324990042,0.0015856047734792258,Jammu and Kashmir,2010
8.57188421975919e-05,0.00011753448688302369,2.6313691093214257e-06,1.3475799378040028e-05,0.0,1.3475799378040028e-05,4.8321505462084366e-05,4.018818276054541e-05,8.133322701538952e-06,1.9137229885974004e-06,0.0,1.2837891715174229e-05,0.00010724822581931266,0.00015301810062993382,5.047444382425644e-05,0.00010254365680567738,8.547962682401722e-05,7.176461207240252e-06,3.117773702256599e-05,1.1960768678733754e-06,3.484570608404434e-05,2.5356829598915557e-05,1.0365999521569253e-06,4.959732078781596e-05,2.2964675863168805e-05,3.986922892911251e-06,0.0,2.8466629455386334e-05,0.0007213140897855036,0.001555298620524679,Jammu and Kashmir,2011
5.592666815111705e-05,3.2138350775625326e-05,5.306910116529355e-06,2.1042084168336674e-05,0.0,2.1042084168336674e-05,1.636606546426186e-05,1.0354041416165664e-05,6.012024048096193e-06,2.3602761077710977e-05,1.7813404586951682e-06,2.401098493282862e-05,4.698285459808506e-05,0.0001420247903213835,2.79818897053366e-05,0.00011404290061604691,7.489052178430936e-05,1.0502486454390262e-05,2.055963779410673e-05,8.535589697914348e-07,6.12335782676464e-06,8.36487790395606e-05,8.053143323684407e-06,1.1022044088176353e-05,1.8555629778074668e-07,1.7961849625176277e-05,7.422251911229867e-08,1.5586729013582723e-05,0.00032572552512432273,0.0009443702219253321,Jharkhand,2001
5.4700147367351234e-05,3.143352861322241e-05,5.190524932668366e-06,2.0580612844915826e-05,0.0,2.0580612844915826e-05,1.6007143323823422e-05,1.0126968225276041e-05,5.880175098547379e-06,2.3085131868371193e-05,1.7422741032732975e-06,2.348440301703799e-05,4.595247947383322e-05,0.00013891006235889394,2.736822237225138e-05,0.00011154183998664256,7.324810709178154e-05,1.027215773388215e-05,2.0108746941945976e-05,8.348396744851217e-07,5.98906723000196e-06,8.181428809954193e-05,7.876530841881366e-06,1.0780321014003528e-05,1.8148688575763515e-07,1.7567930541339082e-05,7.259475430305406e-08,1.5244898403641354e-05,0.00031858207925895273,0.0009236593563749084,Jharkhand,2002
5.352626942857955e-05,3.075895774727929e-05,5.079135055266672e-06,2.0138948086267154e-05,0.0,2.0138948086267154e-05,1.5663626289318897e-05,9.909641121813996e-06,5.7539851675049015e-06,2.2589719546500725e-05,1.7048844940755264e-06,2.29804222430597e-05,4.496632853124201e-05,0.00013592901997556332,2.6780893927769726e-05,0.0001091481260477936,7.167618560509192e-05,1.0051714829653624e-05,1.9677208535788367e-05,8.169238200778564e-07,5.860540448384622e-06,8.005853436762992e-05,7.707498650299775e-06,1.054897280709232e-05,1.77592134799534e-07,1.719091864859489e-05,7.10368539198136e-08,1.4917739323160857e-05,0.00031174523342710197,0.0009038374108487484,Jharkhand,2003
5.240171635615085e-05,3.0112731495969902e-05,4.9724256396347525e-06,1.9715841522188145e-05,0.0,1.9715841522188145e-05,1.5334543406146336e-05,9.701445828378293e-06,5.6330975777680415e-06,2.211512382383009e-05,1.6690659489683086e-06,2.2497618103801992e-05,4.402161440403914e-05,0.00013307323722295243,2.6218244281710513e-05,0.00010685499294124193,7.01703142712093e-05,9.840534657458986e-06,1.9263802827675895e-05,7.997607672139812e-07,5.737414199578561e-06,7.837655518697016e-05,7.5455689776275614e-06,1.032734555924141e-05,1.7386103635086547e-07,1.6829748318763777e-05,6.954441454034619e-08,1.4604327053472701e-05,0.0003051956632103093,0.0008848483584040947,Jharkhand,2004
5.132344326835315e-05,2.9493100113068237e-05,4.8701077553911755e-06,1.931014753361396e-05,0.0,1.931014753361396e-05,1.5019003637255303e-05,9.501818627651314e-06,5.517185009603988e-06,2.1660059667334176e-05,1.6347214843271078e-06,2.2034683340825808e-05,4.311577914912747e-05,0.0001303349816774967,2.567874998297165e-05,0.00010465623169452504,6.872641573691883e-05,9.638045418011906e-06,1.8867410464942035e-05,7.833040445734058e-07,5.619355102374433e-06,7.676379636819377e-05,7.390303377062133e-06,1.011483918427398e-05,1.702834879507404e-07,1.648344163363167e-05,6.811339518029616e-08,1.4303812987862193e-05,0.00029891563474872967,0.0008666407835764982,Jharkhand,2005
5.028865084926753e-05,2.8898454967130512e-05,4.7719157740180865e-06,1.8920812894183602e-05,0.0,1.8920812894183602e-05,1.4716187806587245e-05,9.310241265391931e-06,5.405946541195315e-06,2.1223345680248274e-05,1.6017619381319451e-06,2.1590416124403512e-05,4.2246471118230055e-05,0.00012770714452564489,2.5161010444822638e-05,0.00010254613408082224,6.73407414822972e-05,9.443721426902926e-06,1.8487002369272866e-05,7.675109286882237e-07,5.506056662328562e-06,7.521607101144593e-05,7.241298761971502e-06,9.91090199219141e-06,1.668502018887443e-07,1.6151099542830445e-05,6.674008075549771e-08,1.401541695865452e-05,0.0002928888443955017,0.0008491674174925752,Jharkhand,2006
4.929476108232585e-05,2.832731459674465e-05,4.677605066206103e-06,1.854686764013189e-05,0.0,1.854686764013189e-05,1.4425341497880358e-05,9.126236457842676e-06,5.299105040037682e-06,2.080389386088868e-05,1.5701051970482022e-06,2.1163709635212226e-05,4.1411524572146335e-05,0.0001251831789396556,2.4663735803632177e-05,0.00010051944313602344,6.60098393259015e-05,9.257078557596693e-06,1.8121630815931336e-05,7.523420735855969e-07,5.397236614853195e-06,7.372952321138849e-05,7.0981839116554145e-06,9.71502590673575e-06,1.6355262469252106e-07,1.583189407023604e-05,6.542104987700843e-08,1.373842047417177e-05,0.00028710027738525147,0.0008323847281101167,Jharkhand,2007
4.8339395805667287e-05,2.7778312387331037e-05,4.586949966961129e-06,1.8187417001866855e-05,0.0,1.8187417001866855e-05,1.4145768779229778e-05,8.949363921553532e-06,5.196404857676245e-06,2.040070055235859e-05,1.539675513385554e-06,2.0753542857509446e-05,4.0608941665543984e-05,0.0001227570456193024,2.418573618943141e-05,9.857130942987098e-05,6.473052470858433e-05,9.077670214335662e-06,1.7770421550324935e-05,7.377611834972446e-07,5.292634577262842e-06,7.230059598272997e-05,6.960616383430525e-06,9.526742239073116e-06,1.6038286597766187e-07,1.552506142663767e-05,6.415314639106475e-08,1.3472160742123597e-05,0.00028153608293718764,0.0008162525581067124,Jharkhand,2008
4.742035771375348e-05,2.7250185653689787e-05,4.499741972837921e-06,1.7841634255937773e-05,0.0,1.7841634255937773e-05,1.3876826643507156e-05,8.779216856096363e-06,5.097609787410792e-06,2.0012838424649776e-05,1.510402899973568e-06,2.0358972422560386e-05,3.983687648680286e-05,0.00012042316454580927,2.372591222041813e-05,9.669725232539113e-05,6.349985525305542e-05,8.905083764427495e-06,1.7432566803861596e-05,7.237347229040013e-07,5.19200996865914e-06,7.092600284459213e-05,6.828279776963839e-06,9.345617943586452e-06,1.5733363541391334e-07,1.522989590806681e-05,6.293345416556533e-08,1.321602537476872e-05,0.00027618346360558344,0.0008007338040755705,Jharkhand,2009
4.6535613485755226e-05,2.6741765944700745e-05,4.415788140984073e-06,1.7508754377188594e-05,0.0,1.7508754377188594e-05,1.3617920071146685e-05,8.615418820521371e-06,5.002501250625313e-06,1.963944935430678e-05,1.4822225927778704e-06,1.997912536515171e-05,3.909362088451633e-05,0.00011817637213668563,2.328324656155238e-05,9.489312557513325e-05,6.231510817136964e-05,8.738937369919527e-06,1.7107319091644587e-05,7.102316590393962e-07,5.095140162673929e-06,6.960270258586083e-05,6.700881304849956e-06,9.171252292813073e-06,1.5439818674769485e-07,1.494574447717686e-05,6.175927469907794e-08,1.2969447686806365e-05,0.0002710305770169035,0.0007857941316337181,Jharkhand,2010
4.568327876803686e-05,2.625197041348369e-05,4.334909664120286e-06,1.718806838850491e-05,0.0,1.718806838850491e-05,1.336849763550382e-05,8.457620953073845e-06,4.910876682429975e-06,1.9279738086576937e-05,1.4550745725718444e-06,1.9613192676124652e-05,3.8377591851582394e-05,0.00011601188310900934,2.2856796410816055e-05,9.315508669819329e-05,6.117376015520795e-05,8.578877167454831e-06,1.6793985691766703e-05,6.972232326906754e-07,5.001818843215715e-06,6.832787680368619e-05,6.5781496301685464e-06,9.003273917788286e-06,1.5157026797623378e-07,1.467200194009943e-05,6.062810719049351e-08,1.2731902510003638e-05,0.0002660664484054808,0.0007714017218382442,Jharkhand,2011
3.076573763977976e-05,2.7908648842973644e-05,1.400162721613593e-06,5.543887532875442e-06,0.0,5.543887532875442e-06,1.057690488354052e-05,5.1276229399632934e-06,5.449281943577227e-06,3.3679589790164804e-06,6.811602429471533e-07,1.6026186827117747e-05,0.00012098162759455828,0.00024347694461788802,7.598720932432688e-05,0.00016748973529356114,0.00012650659400957408,9.347032222663715e-06,5.067075362812435e-05,2.4786664396132523e-06,6.660233486594388e-06,0.0004405782293617907,4.162645929121492e-06,3.150366123630584e-05,1.532610546631095e-06,3.3206561843673725e-05,0.0,1.8921117859643148e-06,0.0008949877958789805,0.002064256116251348,Karnataka,2001
